UniqueId,Version,Training,Failed,Condition,Trial,Response,Recording,Comments
082318_PuertoMendez_475,P,NA,2,Y,5,2y6b,412,Always picked right
082318_PuertoMendez_475,P,NA,2,Y,13,6y10b,412,Always picked right
082318_PuertoMendez_475,P,NA,2,Y,15,5y11b,412,Always picked right
082318_PuertoMendez_476,P,NA,0,Y,4,2y2b,414,NA
082318_PuertoMendez_476,P,NA,0,Y,2,4y4b,414,NA
082318_PuertoMendez_476,P,NA,0,Y,3,8y8b,414,NA
082318_PuertoMendez_476,P,NA,0,Y,13,9y7b,414,NA
082318_PuertoMendez_476,P,NA,0,Y,9,3y13b,414,NA
082318_PuertoMendez_476,P,NA,0,Y,6,8y8b,414,NA
082318_PuertoMendez_476,P,NA,0,Y,1,2y2b,414,NA
082318_PuertoMendez_476,P,NA,0,Y,5,4y4b,414,NA
082318_PuertoMendez_476,P,NA,0,Y,14,9y7b,414,NA
082318_PuertoMendez_476,P,NA,0,Y,15,10y6b,414,NA
082318_PuertoMendez_476,P,NA,0,Y,7,0y4b,414,NA
082318_PuertoMendez_476,P,NA,0,Y,8,1y7b,414,NA
082318_PuertoMendez_476,P,NA,0,Y,12,3y5b,414,NA
082318_PuertoMendez_476,P,NA,0,Y,11,2y14b,414,NA
082318_PuertoMendez_476,P,NA,0,Y,10,0y8b,414,NA
082318_PuertoMendez_477,P,NA,3,B,6,8b8y,413,NA
082318_PuertoMendez_477,P,NA,3,B,2,4b4y,413,NA
082318_PuertoMendez_477,P,NA,3,B,7,1b3y,413,NA
082318_PuertoMendez_477,P,NA,3,B,11,2b14y,413,NA
082318_PuertoMendez_477,P,NA,3,B,10,2b6y,413,NA
082318_PuertoMendez_477,P,NA,3,B,5,4b4y,413,NA
082318_PuertoMendez_477,P,NA,3,B,4,2b2y,413,NA
082318_PuertoMendez_477,P,NA,3,B,1,2b2y,413,NA
082318_PuertoMendez_477,P,NA,3,B,15,5b11y,413,NA
082318_PuertoMendez_477,P,NA,3,B,8,1b7y,413,NA
082318_PuertoMendez_477,P,NA,3,B,3,7b9y,413,NA
082318_PuertoMendez_477,P,NA,3,B,14,2b14y,413,NA
082318_PuertoMendez_477,P,NA,3,B,13,9b7y,413,NA
082318_PuertoMendez_477,P,NA,3,B,12,3b5y,413,NA
082318_PuertoMendez_477,P,NA,3,B,9,3b13y,413,NA
